ops_subtype@MetaData,station_id@MetaData,ops_obstype@MetaData,vesselinfo@VesselInfo,newobstype@NewObsType,anemometer_height@AnemometerHeight
int,string,int,string,int,float
_,_,_,_,_,_
10200,ATIU,_,INPS W  ,_,-45.0
10200,ATMG,_,INLT W  ,_,-38.0
10200,ATML,_,IN   W  ,_,-30.0
10200,ATRC,_,INGC W  ,_,-25.0
10200,ATSF,_,INLT W  ,_,-38.0
10200,ATSJ,_,"INLTW""  ",_,-38.0
10200,ATSS,_,INLT    ,_,-38.0
10200,ATTA,_,INBC W  ,_,-34.0
10200,ATUB,_,IN   W  ,_,-30.0
10200,AUBC,_,IN   W  ,_,-30.0
10200,AUBD,_,IN   W  ,_,-30.0
10200,AUCT,_,INLT W  ,_,28.0
10200,AUGN,_,IN   W  ,_,-30.0
10200,AUGR,_,INBC W  ,_,33.0
10200,AUJP,_,INBC W  ,_,38.0
10200,AUJT,_,INGC W  ,_,25.0
10200,AULT,_,USOT S  ,_,-30.0
10200,AUNN,_,INBC W  ,_,-34.0
10200,AUOC,_,INBC W  ,_,-34.0
10200,AUTP,_,ZYGC    ,_,-25.0
10200,AUTV,_,ZYLT    ,_,-38.0
10200,AUYJ,_,ZYLT    ,_,-38.0
10200,AUYP,_,ZYLT    ,_,-38.0
10200,B2M0006,_,AUCS S  ,_,35.0
10200,B2M0081,_,AURV S  ,_,24.0
10200,B2M1297,_,AUCS S  ,_,43.0
10200,B2M1303,_,AUCS S  ,_,43.0
10200,B2M1450,_,AUCS S  ,_,40.0
10200,B2M9999,_,AUCS S  ,_,35.0
10200,BAREU00,_,EUCS    ,_,-37.0
10200,BAREU04,_,EUCS    ,_,-37.0
10200,BAREU08,_,EUCS    ,_,-37.0
10200,BAREU11,_,EUCS    ,_,-37.0
10200,BAREU12,_,EUCS    ,_,-37.0
10200,BAREU13,_,EUCS    ,_,-37.0
10200,BAREU14,_,EUCS    ,_,-37.0
10200,BAREU51,_,EUFE    ,_,-34.0
10200,BAREU58,_,EUPS    ,_,-45.0
10200,BAREU60,_,EUFE    ,_,-34.0
10200,BAREU62,_,EUCS    ,_,-37.0
10200,BAREU63,_,EURR S  ,_,30.0
10200,BAREU65,_,EULT    ,_,-38.0
10200,BAREU67,_,EUCS S  ,_,30.0
10200,BAREU69,_,EULT    ,_,-38.0
10200,BAREU70,_,EUCS    ,_,-37.0
10200,BAREU71,_,EUCS S  ,_,30.0
10200,BAREU72,_,EUCS S  ,_,30.0
10200,BAREU73,_,EURR S  ,_,30.0
10200,BAREU74,_,EUCS    ,_,-37.0
10200,BAREU75,_,EUCS    ,_,-37.0
10200,BATEU00,_,EUCS    ,_,-37.0
10200,BATEU01,_,EUCS S  ,_,-37.0
10200,BATEU02,_,EURV    ,_,-18.0
10200,BATEU03,_,EURV S  ,_,-18.0
10200,BATEU04,_,EUCS S  ,_,14.0
10200,BATEU05,_,EUCS    ,_,-37.0
10200,BATEU06,_,EUCS    ,_,-37.0
10200,BATEU07,_,EUCS S  ,_,51.0
10200,BATEU08,_,EUCS    ,_,-37.0
10200,BATEU09,_,EURV    ,_,18.0
10200,BATEU10,_,EUFE S  ,_,36.0
10200,BATEU11,_,EURV    ,_,-18.0
10200,BATFR01,_,FRCA S  ,_,36.0
10200,BATFR02,_,FRFE S  ,_,39.0
10200,BATFR03,_,FRFE S  ,_,34.0
10200,BATFR04,_,FRCA S  ,_,35.0
10200,BATFR05,_,FRCA S  ,_,34.0
10200,BATFR08,_,FRRV S  ,_,36.0
10200,BATFR09,_,FRRR S  ,_,33.0
10200,BATFR10,_,FRGT S  ,_,-23.0
10200,BATFR11,_,FRGT S  ,_,36.0
10200,BATFR12,_,FRTR S  ,_,9.0
10200,BATFR13,_,FRCS S  ,_,37.0
10200,BATFR14,_,FRCS S  ,_,37.0
10200,BATFR15,_,FRCS S  ,_,37.0
10200,BATFR16,_,FRCS S  ,_,37.0
10200,BATFR17,_,FRRR S  ,_,26.0
10200,BATFR18,_,FRRR S  ,_,26.0
10200,BATFR19,_,FRRV S  ,_,-18.0
10200,BATFR20,_,FRRF S  ,_,26.0
10200,BATFR21,_,FRFE S  ,_,29.0
10200,BATFR22,_,FRFE S  ,_,28.0
10200,BATFR23,_,FRFE S  ,_,42.0
10200,BATFR24,_,FRFE S  ,_,40.0
10200,BATFR27,_,FRFE S  ,_,38.0
10200,BATFR28,_,FRGT S  ,_,-23.0
10200,BATFR29,_,FRFE S  ,_,34.0
10200,BATFR31,_,FRFE S  ,_,39.0
10200,BATFR32,_,FRFE S  ,_,26.0
10200,BATFR33,_,FRFE S  ,_,35.0
10200,BATFR34,_,FRTR S  ,_,10.0
10200,BATFR35,_,FRGC S  ,_,25.0
10200,BATFR36,_,FRGC S  ,_,22.0
10200,BATFR38,_,FRRV S  ,_,8.0
10200,BATFR39,_,FRRV S  ,_,9.0
10200,BATFR41,_,FRRV S  ,_,10.0
10200,BATFR44,_,FRTR S  ,_,12.0
10200,BATFR46,_,FRRR S  ,_,25.0
10200,BATFR47,_,FR   S  ,_,14.0
10200,BATFR48,_,FRCS S  ,_,20.0
10200,BATFR49,_,FRRV S  ,_,25.0
10200,BATFR50,_,FRRV S  ,_,19.0
10200,BATFR52,_,FRFE S  ,_,38.3
10200,BATFR53,_,FRRV S  ,_,17.0
10200,BATFR54,_,FRRR S  ,_,35.0
10200,BATFR55,_,FRGT S  ,_,29.0
10200,BATFR56,_,FRLT S  ,_,38.3
10200,BATFR58,_,FRRV S  ,_,18.0
10200,BATFR59,_,FRRV S  ,_,12.0
10200,BATFR60,_,FRRR S  ,_,35.0
10200,BATFR61,_,FRCG S  ,_,14.0
10200,BATFR62,_,FRCG S  ,_,15.0
10200,BATFR63,_,FRRV S  ,_,10.1
10200,BATFR65,_,FRRV S  ,_,6.7
10200,BATFR66,_,FRPS S  ,_,39.5
10200,BATID01,_,IDPS S  ,_,-45.0
10200,BATUK01,_,GBCG S  ,_,21.0
10200,BKHB,_,HKCS S  ,_,32.8
10200,BKIC,_,USCSSN  ,_,45.0
10200,BKIE,_,USCSSN  ,_,46.0
10200,C4SI,_,HRBC A  ,_,-34.0
10200,C4XN,_,HRCSUS  ,_,17.0
10200,C6AB7,_,USLT    ,_,-38.0
10200,C6AB8,_,USLT S  ,_,-38.0
10200,C6AP8,_,NOMI S  ,_,-30.0
10200,C6AV5,_,HKPSUS  ,_,43.5
10200,C6AZ4,_,USFE S  ,_,35.0
10200,C6BH2,_,JPGTVS  ,_,61.1
10200,C6BH8,_,USPS    ,_,-45.0
10200,C6BR3,_,USPS    ,_,-45.0
10200,C6BZ6,_,DEPS W  ,_,-45.0
10200,C6BZ9,_,GBGCUS  ,_,33.0
10200,C6CL6,_,USGC S  ,_,31.0
10200,C6CN4,_,DEPS W  ,_,-45.0
10200,C6CU6,_,GBGC S  ,_,42.0
10200,C6DM2,_,USPS S  ,_,38.0
10200,C6FE5,_,USLTSL  ,_,35.0
10200,C6FE6,_,USLTSL  ,_,-38.0
10200,C6FG9,_,USLTSN  ,_,39.0
10200,C6FM5,_,USPS S  ,_,33.0
10200,C6FM8,_,USPSVS  ,_,55.0
10200,C6FM9,_,USPSUS  ,_,55.0
10200,C6FN2,_,USPSVS  ,_,60.0
10200,C6FN4,_,USPS S  ,_,55.0
10200,C6FN5,_,USPS S  ,_,43.0
10200,C6FN6,_,USPS S  ,_,31.0
10200,C6FP5,_,USLTUS  ,_,48.0
10200,C6FR3,_,USPSUS  ,_,34.0
10200,C6FR4,_,USPSUS  ,_,28.0
10200,C6FR5,_,USPSSN  ,_,23.0
10200,C6FR6,_,GBPSUS  ,_,-45.0
10200,C6FS9,_,AUBC S  ,_,-34.0
10200,C6FT7,_,USPS    ,_,51.0
10200,C6FU4,_,USPS S  ,_,60.2
10200,C6FU7,_,USLTUS  ,_,32.0
10200,C6FV3,_,USLTUS  ,_,32.0
10200,C6FV4,_,USBC S  ,_,42.0
10200,C6FV8,_,USPS    ,_,-45.0
10200,C6FV9,_,USPS S  ,_,42.0
10200,C6FW9,_,USPS S  ,_,61.0
10200,C6FY5,_,USLT S  ,_,37.0
10200,C6FY8,_,USLT S  ,_,28.0
10200,C6FZ6,_,USLTSN  ,_,50.0
10200,C6FZ7,_,USPSVS  ,_,52.8
10200,C6FZ8,_,USPS S  ,_,50.0
10200,C6HS4,_,AULC S  ,_,39.0
10200,C6IO9,_,GBGC S  ,_,34.0
10200,C6JC3,_,DEPS W  ,_,-45.0
10200,C6JD7,_,GBGC S  ,_,33.0
10200,C6JE2,_,GBGC S  ,_,33.0
10200,C6JS,_,USRS S  ,_,24.0
10200,C6JT,_,USRS S  ,_,29.7
10200,C6JT8,_,USBC S  ,_,34.2
10200,C6KD4,_,GBRS S  ,_,-25.0
10200,C6KD5,_,GBGC S  ,_,30.4
10200,C6KD6,_,GBRS S  ,_,-25.0
10200,C6KD7,_,GBRS S  ,_,-25.0
10200,C6KD8,_,GBRS S  ,_,-25.0
10200,C6KD9,_,GBRS S  ,_,-25.0
10200,C6KJ5,_,USGCSN  ,_,26.0
10200,C6LG6,_,HKPSSN  ,_,45.0
10200,C6LU3,_,USRS S  ,_,45.0
10200,C6LU4,_,USRS S  ,_,25.6
10200,C6MC5,_,USLT S  ,_,35.0
10200,C6MJ6,_,JPGT S  ,_,56.6
10200,C6NI8,_,GBGC S  ,_,-25.0
10200,C6NO5,_,USPISN  ,_,36.0
10200,C6NR5,_,GBGC S  ,_,38.5
10200,C6NT7,_,JPGTVS  ,_,27.0
10200,C6NZ3,_,GBGC S  ,_,33.8
10200,C6OA3,_,GBGC S  ,_,37.0
10200,C6OB,_,USLTSL  ,_,53.0
10200,C6OK,_,USLT S  ,_,41.0
10200,C6OL4,_,GBLT S  ,_,-38.0
10200,C6OM7,_,GBGC S  ,_,36.7
10200,C6OM8,_,GBGC S  ,_,37.0
10200,C6OR4,_,GBGC S  ,_,37.7
10200,C6OT4,_,GBGC S  ,_,-25.0
10200,C6OZ3,_,USPSSN  ,_,22.0
10200,C6PA6,_,GBGCUS  ,_,38.7
10200,C6PT7,_,USPSSN  ,_,52.0
10200,C6PZ8,_,USPSSN  ,_,51.2
10200,C6QE2,_,NZRF    ,_,28.0
10200,C6QF4,_,GBGC S  ,_,-25.0
10200,C6QK,_,USRSUS  ,_,29.7
10200,C6QM8,_,USPSVS  ,_,52.0
10200,C6RI4,_,AULC S  ,_,-37.0
10200,C6RM7,_,GBGC S  ,_,-25.0
10200,C6RN3,_,USPSUS  ,_,59.0
10200,C6RZ7,_,GBGC S  ,_,33.8
10200,C6SA3,_,USPS S  ,_,60.2
10200,C6SD9,_,GBGC S  ,_,-25.0
10200,C6SE3,_,USPS S  ,_,57.0
10200,C6SE4,_,USPS S  ,_,28.0
10200,C6SE5,_,USPSUS  ,_,56.0
10200,C6SE7,_,USPSVS  ,_,53.0
10200,C6SE8,_,USPS S  ,_,50.8
10200,C6SI3,_,USCS S  ,_,48.0
10200,C6SI4,_,USCS S  ,_,45.0
10200,C6SI6,_,CAGC S  ,_,40.3
10200,C6SJ5,_,USPS    ,_,-45.0
10200,C6SW3,_,USFE S  ,_,35.0
10200,C6TC2,_,JPGT S  ,_,54.6
10200,C6TE3,_,NZPS S  ,_,15.0
10200,C6TF8,_,USLTUS  ,_,33.0
10200,C6TH9,_,USPS S  ,_,28.0
10200,C6TL7,_,DECS W  ,_,-37.0
10200,C6TQ3,_,GBGC S  ,_,35.4
10200,C6TQ6,_,USPSUS  ,_,33.0
10200,C6TX6,_,USPSVS  ,_,51.0
10200,C6TX7,_,PLGC A  ,_,18.0
10200,C6TX8,_,PLGC A  ,_,18.0
10200,C6TX9,_,PLGC A  ,_,18.0
10200,C6TY2,_,PLGC A  ,_,18.0
10200,C6TZ9,_,USPS S  ,_,31.0
10200,C6UA2,_,USPS S  ,_,52.0
10200,C6UB2,_,USCS S  ,_,38.0
10200,C6UC3,_,USLTVS  ,_,37.0
10200,C6UK7,_,USLTSN  ,_,50.0
10200,C6UT5,_,GBGT    ,_,-23.0
10200,C6UZ5,_,USLT S  ,_,35.0
10200,C6UZ6,_,USLTSN  ,_,36.0
10200,C6UZ7,_,USPS S  ,_,33.0
10200,C6VF5,_,USLT S  ,_,49.0
10200,C6VG2,_,USGT S  ,_,65.0
10200,C6VG5,_,JPGT S  ,_,48.0
10200,C6VG7,_,USPSSN  ,_,34.0
10200,C6VG8,_,USPSSN  ,_,52.0
10200,C6VH2,_,JPLT S  ,_,63.5
10200,C6VM6,_,USGT A  ,_,-23.0
10200,C6VO5,_,JPGTVS  ,_,57.6
10200,C6VQ8,_,USPS S  ,_,-45.0
10200,C6VR4,_,GBGC S  ,_,-25.0
10200,C6VR5,_,GBRS S  ,_,-25.0
10200,C6VR7,_,NOMI S  ,_,-30.0
10200,C6VS3,_,JPLTVS  ,_,48.0
10200,C6VU8,_,JPGT S  ,_,52.0
10200,C6VV8,_,USPS S  ,_,34.0
10200,C6W2032,_,USLTUS  ,_,36.0
10200,C6W2033,_,USLT S  ,_,36.0
10200,C6WE9,_,JPGT S  ,_,59.6
10200,C6WG2,_,JPGT S  ,_,57.0
10200,C6WJ9,_,USLTUS  ,_,37.0
10200,C6WK2,_,USLTUS  ,_,37.0
10200,C6WK7,_,USPSVS  ,_,30.0
10200,C6WL6,_,USGT    ,_,-23.0
10200,C6WM7,_,JPGTVS  ,_,33.8
10200,C6WO8,_,JPGTVS  ,_,54.5
10200,C6WR2,_,GBPS S  ,_,-45.0
10200,C6WR8,_,JPGTVS  ,_,37.5
10200,C6WT9,_,PLGC A  ,_,18.0
10200,C6WU2,_,PLGC A  ,_,18.0
10200,C6WU3,_,PLGC A  ,_,18.0
10200,C6WW4,_,USPS S  ,_,60.0
10200,C6WX8,_,JPLTVS  ,_,33.6
10200,C6XB4,_,JPGT S  ,_,56.3
10200,C6XB9,_,JPLTVS  ,_,40.1
10200,C6XC2,_,USGT S  ,_,39.0
10200,C6XC6,_,USPS    ,_,-45.0
10200,C6XD6,_,PLGC A  ,_,18.0
10200,C6XD8,_,PLGC A  ,_,18.0
10200,C6XE5,_,USLT S  ,_,28.0
10200,C6XE9,_,USGTSN  ,_,19.0
10200,C6XM4,_,PLGC A  ,_,18.0
10200,C6XM5,_,PLGC A  ,_,18.0
10200,C6XP2,_,PLGC A  ,_,20.0
10200,C6XP3,_,PLGC A  ,_,20.0
10200,C6XP7,_,USPS S  ,_,-45.0
10200,C6XQ2,_,GBGC S  ,_,31.0
10200,C6XQ5,_,USGT    ,_,-23.0
10200,C6XS7,_,USPS S  ,_,63.0
10200,C6XS8,_,USPS S  ,_,63.0
10200,C6XW7,_,PLGC A  ,_,18.0
10200,C6YA5,_,USPS S  ,_,29.0
10200,C6YA7,_,USLT S  ,_,49.0
10200,C6YH6,_,JPGTSG  ,_,48.0
10200,C6YJ4,_,PLGC A  ,_,20.0
10200,C6YL6,_,PLGC A  ,_,20.0
10200,C6YL7,_,PLGC A  ,_,20.0
10200,C6YM2,_,JPLTVS  ,_,31.7
10200,C6YM5,_,USGTSN  ,_,39.0
10200,C6YM6,_,USLTSN  ,_,39.0
10200,C6YM7,_,USGT S  ,_,39.0
10200,C6YP4,_,PLGC A  ,_,21.0
10200,C6YR6,_,USPSVS  ,_,57.3
10200,C6YT4,_,GBGC S  ,_,39.0
10200,C6YU5,_,FRRR S  ,_,25.0
10200,C6YZ5,_,USPS S  ,_,-45.0
10200,C6ZG5,_,GBRF S  ,_,-30.0
10200,C6ZH2,_,PLGC A  ,_,18.0
10200,C6ZH3,_,PLGC A  ,_,20.0
10200,C6ZI9,_,USPS S  ,_,29.0
10200,C6ZJ3,_,USPSUS  ,_,54.5
10200,C6ZJ4,_,USPSUS  ,_,54.7
10200,C6ZJ5,_,USLTSN  ,_,-38.0
10200,C6ZJ8,_,USLTSN  ,_,35.0
10200,C6ZL4,_,PLGC A  ,_,20.0
10200,C6ZL6,_,USPSSN  ,_,57.3
10200,C6ZS3,_,USBCSN  ,_,31.0
10200,C6ZY6,_,JPGT S  ,_,54.0
10200,CCES,_,CLYASN  ,_,53.8
10200,CCLY,_,CLMSSN  ,_,26.0
10200,CEL,_,ZYCS    ,_,-37.0
10200,CFK5152,_,USBC    ,_,-34.0
10200,CFK9698,_,USBCSN  ,_,23.0
10200,CFK9796,_,USBCVS  ,_,23.0
10200,CFL24,_,CAOT S  ,_,75.0
10200,CFN3031,_,CARF S  ,_,22.0
10200,CFN4292,_,USBC S  ,_,23.0
10200,CFN4309,_,USBC S  ,_,33.0
10200,CFN4612,_,USBC    ,_,-34.0
10200,CFN4934,_,USBCVS  ,_,29.0
10200,CFN5517,_,USBCSN  ,_,23.0
10200,CFN5537,_,CARV S  ,_,7.9
10200,CFN5905,_,USBC A  ,_,-34.0
10200,CFN6357,_,USBC    ,_,-34.0
10200,CFN6556,_,NLGCSLE ,_,-25.0
10200,CG2350,_,CACG S  ,_,12.0
10200,CG2522,_,CACG S  ,_,11.6
10200,CG2958,_,CACG S  ,_,28.0
10200,CG2960,_,CACG S  ,_,16.5
10200,CG2965,_,CACG S  ,_,15.3
10200,CG2992,_,CACG S  ,_,11.4
10200,CG3029,_,CACG S  ,_,18.2
10200,CGAH,_,CACG S  ,_,-20.0
10200,CGBN,_,CACG S  ,_,23.7
10200,CGBR,_,CACG S  ,_,15.6
10200,CGBY,_,CACG S  ,_,8.3
10200,CGCC,_,CACG S  ,_,29.0
10200,CGCX,_,CACG S  ,_,18.2
10200,CGDG,_,CACG S  ,_,18.2
10200,CGDR,_,CACG S  ,_,17.7
10200,CGDS,_,CACG S  ,_,23.0
10200,CGDT,_,CACG S  ,_,23.0
10200,CGDX,_,CACG S  ,_,23.0
10200,CGHL,_,CACG S  ,_,23.0
10200,CGJK,_,CACG S  ,_,31.0
10200,CGJV,_,CACG S  ,_,19.8
10200,CGSB,_,CACG S  ,_,23.0
10200,CGTF,_,CACG S  ,_,25.9
10200,CGUM,_,CACG S  ,_,19.3
10200,CQCU,_,DECS S  ,_,-37.0
10200,CQCZ,_,DECS W  ,_,-37.0
10200,CQDB,_,DECS W  ,_,-37.0
10200,CQDC,_,DECS W  ,_,-37.0
10200,CQDD,_,DECS W  ,_,-37.0
10200,CQDE,_,USCS    ,_,-37.0
10200,CQDG,_,DECS S  ,_,-37.0
10200,CQDT,_,DECS W  ,_,-37.0
10200,CQEA,_,DECS W  ,_,-37.0
10200,CQEB,_,DECS W  ,_,-37.0
10200,CQEC,_,DECS W  ,_,-37.0
10200,CQEG,_,DECS W  ,_,-37.0
10200,CQEO,_,DECS S  ,_,-37.0
10200,CQES,_,DECS S  ,_,-37.0
10200,CQEU,_,DECS S  ,_,-37.0
10200,CQEV,_,DECS S  ,_,-37.0
10200,CQEW,_,DECS W  ,_,-37.0
10200,CQFC,_,DECS S  ,_,-37.0
10200,CQFG,_,DECS W  ,_,-37.0
10200,CQFP,_,DECS W  ,_,-37.0
10200,CQFQ,_,DECS W  ,_,-37.0
10200,CQFT,_,DEBC W  ,_,-34.0
10200,CQGB,_,DECS W  ,_,-37.0
10200,CQGH,_,DECS W  ,_,-37.0
10200,CQGN,_,DECS S  ,_,-37.0
10200,CQGO,_,DECS S  ,_,-37.0
10200,CQGR,_,DECS W  ,_,-37.0
10200,CQGS,_,DECS W  ,_,-37.0
10200,CQGT,_,DECS W  ,_,-37.0
10200,CQGU,_,DECS W  ,_,-37.0
10200,CQGX,_,DECS W  ,_,-37.0
10200,CQGY,_,DECS S  ,_,-37.0
10200,CQGZ,_,DECS W  ,_,-37.0
10200,CQHA,_,DECS W  ,_,-37.0
10200,CQHE,_,DECS W  ,_,-37.0
10200,CQHF,_,DECS W  ,_,-37.0
10200,CQHI,_,DECS W  ,_,-37.0
10200,CQHQ,_,DECS S  ,_,-37.0
10200,CQHR,_,DECS W  ,_,-37.0
10200,CQHV,_,DECS W  ,_,-37.0
10200,CQIC,_,DECS W  ,_,-37.0
10200,CQIG,_,DECS W  ,_,-37.0
10200,CQII,_,DECS S  ,_,-37.0
10200,CQIK,_,DECS W  ,_,-37.0
10200,CQIR,_,DECS W  ,_,-37.0
10200,CQIS,_,DECS S  ,_,-37.0
10200,CQIT,_,DECS W  ,_,-37.0
10200,CQIU,_,DECS W  ,_,-37.0
10200,CQIV,_,DECS W  ,_,-37.0
10200,CQIZ,_,DECS W  ,_,-37.0
10200,CQPT,_,DEBC W  ,_,-34.0
10200,CYGR,_,USBCVS  ,_,-34.0
10200,CZ3695,_,CATU S  ,_,13.1
10200,CZ9742,_,CARV S  ,_,9.0
10200,CZJG,_,CAGC S  ,_,26.6
10200,D5AG9,_,DEGC W  ,_,-25.0
10200,D5AH2,_,DEGC W  ,_,-25.0
10200,D5AH4,_,DEGC W  ,_,-25.0
10200,D5AH6,_,DECS S  ,_,-37.0
10200,D5BA9,_,DECS S  ,_,-37.0
10200,D5BB8,_,DECS W  ,_,-37.0
10200,D5BB9,_,DECS W  ,_,-37.0
10200,D5BD9,_,DECS W  ,_,-37.0
10200,D5BE4,_,DECS W  ,_,-37.0
10200,D5BI5,_,DECS W  ,_,-37.0
10200,D5BI6,_,DECS W  ,_,-37.0
10200,D5BL4,_,DECS W  ,_,-37.0
10200,D5BO9,_,DECS S  ,_,-37.0
10200,D5BP5,_,JPBCVS  ,_,40.6
10200,D5BR6,_,NLRSSLE ,_,33.0
10200,D5BR9,_,NLRSSLE ,_,19.0
10200,D5BU7,_,DECS W  ,_,-37.0
10200,D5CH9,_,GBLT S  ,_,-38.0
10200,D5CI7,_,JPRRVS  ,_,38.1
10200,D5CJ4,_,DECS W  ,_,-37.0
10200,D5CL4,_,DECS W  ,_,-37.0
10200,D5CN8,_,DEGC W  ,_,-25.0
10200,D5CO7,_,DECS W  ,_,-37.0
10200,D5CR5,_,DECS W  ,_,-37.0
10200,D5CR6,_,DECS W  ,_,-37.0
10200,D5CT8,_,DECS S  ,_,-37.0
10200,D5CU9,_,DECS W  ,_,-37.0
10200,D5DG4,_,USCS    ,_,-37.0
10200,D5DG7,_,DEBC W  ,_,-34.0
10200,D5DJ7,_,DECS W  ,_,-37.0
10200,D5DK7,_,GBCS S  ,_,46.0
10200,D5DK8,_,GBCS S  ,_,46.0
10200,D5DK9,_,DECS W  ,_,-37.0
10200,D5DL3,_,DECS W  ,_,-37.0
10200,D5DS2,_,USLTSN  ,_,39.0
10200,D5DS3,_,USLTSN  ,_,38.0
10200,D5DY4,_,USMI    ,_,89.0
10200,D5EH7,_,GBLT S  ,_,-38.0
10200,D5EM6,_,GBLT S  ,_,32.2
10200,D5EN4,_,DECS W  ,_,-37.0
10200,D5EP5,_,GBCS S  ,_,-37.0
10200,D5ES7,_,DECS W  ,_,-37.0
10200,D5ES8,_,DECS S  ,_,-37.0
10200,D5ES9,_,DECS W  ,_,-37.0
10200,D5ET2,_,DECS W  ,_,-37.0
10200,D5EU6,_,DEVC S  ,_,-30.0
10200,D5FI9,_,DECS S  ,_,-37.0
10200,D5FJ2,_,DECS S  ,_,-37.0
10200,D5FO2,_,DECS W  ,_,-37.0
10200,D5FR8,_,DECS W  ,_,-37.0
10200,D5FS6,_,DEVC W  ,_,-30.0
10200,D5FV6,_,DECS W  ,_,-37.0
10200,D5FY9,_,DECS S  ,_,-37.0
10200,D5GB5,_,DECS W  ,_,-37.0
10200,D5GE9,_,DECS W  ,_,-37.0
10200,D5GF7,_,JPBC S  ,_,-34.0
10200,D5GG5,_,JPBCVS  ,_,34.0
10200,D5GN4,_,DECS S  ,_,-37.0
10200,D5GN5,_,DECS S  ,_,-37.0
10200,D5GN6,_,DECS S  ,_,-37.0
10200,D5GS5,_,GBBC S  ,_,-34.0
10200,D5GY9,_,DECS W  ,_,-37.0
10200,D5HF9,_,GBCS S  ,_,42.0
10200,D5HI9,_,DECS W  ,_,-37.0
10200,D5HK9,_,GBLT S  ,_,34.0
10200,D5HQ4,_,DECS S  ,_,-37.0
10200,D5HS5,_,JPBC S  ,_,-34.0
10200,D5HS9,_,DECS W  ,_,-37.0
10200,D5HU7,_,DECS W  ,_,-37.0
10200,D5IH5,_,DECS W  ,_,-37.0
10200,D5IM6,_,USCS    ,_,-37.0
10200,D5KA4,_,DECS S  ,_,-37.0
10200,D5KF6,_,NZRR S  ,_,36.4
10200,D9RV,_,KRBC    ,_,-34.0
10200,D9TD,_,KRBCSN  ,_,36.0
10200,D9WH,_,KRBC    ,_,-34.0
10200,DACG,_,DECS S  ,_,-37.0
10200,DAJC,_,DECS W  ,_,-37.0
10200,DAJT,_,DECS S  ,_,-37.0
10200,DAJY,_,DECS W  ,_,-37.0
10200,DANM,_,DECS W  ,_,-37.0
10200,DANR,_,DECS W  ,_,-37.0
10200,DANV,_,DECS W  ,_,-37.0
10200,DAQZ,_,DECS W  ,_,-37.0
10200,DARG,_,DEYA W  ,_,-30.0
10200,DARU,_,DECS S  ,_,-37.0
10200,DASO,_,DECS W  ,_,-37.0
10200,DAXJ,_,DECS W  ,_,-37.0
10200,DBAC,_,DECG W  ,_,-20.0
10200,DBAD,_,DECG W  ,_,-20.0
10200,DBAE,_,DECG W  ,_,-20.0
10200,DBAG,_,DECG W  ,_,-20.0
10200,DBAH,_,DECG W  ,_,-20.0
10200,DBAK,_,DECG W  ,_,-20.0
10200,DBAM,_,DECG W  ,_,-20.0
10200,DBAP,_,DECG W  ,_,-20.0
10200,DBAQ,_,DECG W  ,_,-20.0
10200,DBAR,_,DECG W  ,_,-20.0
10200,DBAS,_,DECG W  ,_,-20.0
10200,DBAT,_,DECG W  ,_,-20.0
10200,DBAV,_,DECG W  ,_,-20.0
10200,DBBA,_,DERV    ,_,-18.0
10200,DBBC,_,DERV W  ,_,-18.0
10200,DBBE,_,DERV W  ,_,-18.0
10200,DBBH,_,DERV S  ,_,-18.0
10200,DBBI,_,DERV W  ,_,22.0
10200,DBBR,_,DECG W  ,_,-20.0
10200,DBBS,_,DECG W  ,_,-20.0
10200,DBBT,_,DERV W  ,_,-18.0
10200,DBBU,_,DERV W  ,_,-18.0
10200,DBCK,_,DERV    ,_,-18.0
10200,DBEA,_,DESV W  ,_,-25.0
10200,DBEB,_,DESV W  ,_,-25.0
10200,DBFC,_,DECG W  ,_,-20.0
10200,DBFH,_,DERV W  ,_,-18.0
10200,DBFI,_,DECG W  ,_,-20.0
10200,DBFR,_,DERV W  ,_,-18.0
10200,DBFX,_,DECG W  ,_,-20.0
10200,DBJM,_,DECG    ,_,-20.0
10200,DBKR,_,DERV W  ,_,-18.0
10200,DBKV,_,DERV W  ,_,-18.0
10200,DBLK,_,DERV W  ,_,-18.0
10200,DBND,_,DERV W  ,_,-18.0
10200,DBPG,_,DESV W  ,_,-25.0
10200,DBRE,_,DEBC W  ,_,-34.0
10200,DBUV,_,DECS W  ,_,-37.0
10200,DBZT,_,DECS W  ,_,-37.0
10200,DCCM2,_,DECS W  ,_,-37.0
10200,DCCN2,_,DECS W  ,_,-37.0
10200,DCCP2,_,DECS W  ,_,-37.0
10200,DCCR2,_,DECS S  ,_,-37.0
10200,DCDO2,_,DECS W  ,_,-37.0
10200,DCDP2,_,DECS W  ,_,-37.0
10200,DCFY,_,DEYA W  ,_,-30.0
10200,DCLH2,_,DECS S  ,_,-37.0
10200,DCPC2,_,DECS W  ,_,-37.0
10200,DCPI2,_,DECS S  ,_,-37.0
10200,DCPL2,_,DECS W  ,_,-37.0
10200,DCPP2,_,DECS W  ,_,-37.0
10200,DCPQ2,_,DECS W  ,_,-37.0
10200,DCPX2,_,DECS W  ,_,-37.0
10200,DCPY2,_,DECS W  ,_,-37.0
10200,DCPZ2,_,DECS W  ,_,-37.0
10200,DCQN,_,DEFE W  ,_,-34.0
10200,DCQP2,_,DECS S  ,_,-37.0
10200,DCQR2,_,DECS W  ,_,-37.0
